nll,context,environment,beta,lambda,id,round,trial,chosen,contextOrder
14059.508609787892,Spatial,0,0.20563561785250375,0.34121969445076794,0,2,14,27,0
14059.508609787892,Spatial,0,0.18225896187322574,0.37704330268007075,0,2,15,35,0
14059.508609787892,Spatial,0,0.2008696784901725,0.3351246850281969,0,2,16,13,0
14059.508609787892,Spatial,0,0.19599334651289335,0.28413902591824763,0,2,17,4,0
14059.508609787892,Spatial,0,0.1914602764467382,0.35567564569502624,0,2,18,2,0
14059.508609787892,Spatial,0,0.1914602764467382,0.3689617099622662,0,2,19,9,0
14884.563276874345,Spatial,0,1.3420318570466414,0.8805951618037232,0,3,0,17,0
14884.563276874345,Spatial,0,0.18519198394298148,0.4037799110854359,0,3,1,14,0
14884.563276874345,Spatial,0,0.1288357090572559,0.03751472771453051,0,3,2,5,0
14884.563276874345,Spatial,0,0.263725750132464,0.015470276912899032,0,3,3,30,0
14884.563276874345,Spatial,0,0.26333395365877393,0.04125364724486454,0,3,4,30,0
14884.563276874345,Spatial,0,0.28257897785608654,0.16625675591193198,0,3,5,22,0
14884.563276874345,Spatial,0,0.2846370722883814,0.35202522999562197,0,3,6,21,0
14884.563276874345,Spatial,0,0.31587930190570307,0.4059684624439764,0,3,7,23,0
14884.563276874345,Spatial,0,0.3054808736507982,0.44376209846719006,0,3,8,23,0
14884.563276874345,Spatial,0,0.3024718005145867,0.4615547909670454,0,3,9,23,0
14884.563276874345,Spatial,0,0.3093061934494299,0.40991825594079734,0,3,10,23,0
14884.563276874345,Spatial,0,0.3017411149521265,0.4713488706853861,0,3,11,23,0
14884.563276874345,Spatial,0,0.298338744762512,0.48906184465555363,0,3,12,22,0
14884.563276874345,Spatial,0,0.3123551306039455,0.37665087779772166,0,3,13,23,0
14884.563276874345,Spatial,0,0.30619099931969407,0.43330955358458384,0,3,14,22,0
14884.563276874345,Spatial,0,0.320323478601654,0.30080554622888805,0,3,15,15,0
14884.563276874345,Spatial,0,0.3155013401854089,0.363227320911114,0,3,16,23,0
14884.563276874345,Spatial,0,0.314826518739315,0.373219123624389,0,3,17,22,0
14884.563276874345,Spatial,0,0.3184240219007267,0.33379385413713936,0,3,18,15,0
14884.563276874345,Spatial,0,0.3184240219007267,0.3633344825255176,0,3,19,14,0
15640.137668493822,Spatial,0,3.249451615966985,2.6787687386193535,0,4,0,59,0
15640.137668493822,Spatial,0,0.011025562470359957,0.2920659888269862,0,4,1,47,0
15640.137668493822,Spatial,0,0.12480432681366108,0.29496657525576797,0,4,2,2,0
15640.137668493822,Spatial,0,0.030259097407861084,0.2606222755565032,0,4,3,1,0
15640.137668493822,Spatial,0,0.226062739796678,0.29961846757482136,0,4,4,4,0
15640.137668493822,Spatial,0,0.2288107852454928,0.24155077374203587,0,4,5,4,0
15640.137668493822,Spatial,0,0.23909286404236632,0.3176564194276361,0,4,6,6,0
15640.137668493822,Spatial,0,0.25662512964596285,0.2881839719896536,0,4,7,12,0
15640.137668493822,Spatial,0,0.2515867177604696,0.12441883904813962,0,4,8,5,0
15640.137668493822,Spatial,0,0.2622540815108763,0.3123245696886262,0,4,9,4,0
15640.137668493822,Spatial,0,0.2643537257958132,0.33056305111081025,0,4,10,4,0
15640.137668493822,Spatial,0,0.2610058525544632,0.2687432395573851,0,4,11,5,0
15640.137668493822,Spatial,0,0.25458190310032847,0.33860685845287486,0,4,12,4,0
15640.137668493822,Spatial,0,0.26457667393245266,0.2923113196725365,0,4,13,4,0
15640.137668493822,Spatial,0,0.2660666244016195,0.3077315518786673,0,4,14,4,0
15640.137668493822,Spatial,0,0.2637139599129917,0.2902683180540865,0,4,15,4,0
15640.137668493822,Spatial,0,0.2656022463609601,0.3137442336537633,0,4,16,5,0
15640.137668493822,Spatial,0,0.2666995323486722,0.30895607133421166,0,4,17,4,0
15640.137668493822,Spatial,0,0.25670328603443027,0.34584262711529146,0,4,18,4,0
15640.137668493822,Spatial,0,0.25670328603443027,0.2956182893470258,0,4,19,4,0
18404.250723346362,Spatial,0,0.47908366096692534,0.9215019348724325,0,5,0,33,0
18404.250723346362,Spatial,0,0.01127846484539169,0.008455518347562694,0,5,1,11,0
18404.250723346362,Spatial,0,0.007359276441528904,0.08681553424273065,0,5,2,14,0
18404.250723346362,Spatial,0,0.008838680076597025,0.007232054127669122,0,5,3,54,0
18404.250723346362,Spatial,0,0.006737946999085467,0.06342770911282548,0,5,4,49,0
18404.250723346362,Spatial,0,0.006737946999085467,0.059553149674206336,0,5,5,48,0
18404.250723346362,Spatial,0,0.006737946999085467,0.06397083785098823,0,5,6,50,0
18404.250723346362,Spatial,0,0.006737946999085467,0.02337838807175234,0,5,7,50,0
18404.250723346362,Spatial,0,0.006737946999085467,0.009757121981149468,0,5,8,51,0
18404.250723346362,Spatial,0,0.006737946999085467,0.007755424181605788,0,5,9,50,0
18404.250723346362,Spatial,0,0.006737946999085467,0.03934272306072619,0,5,10,50,0
18404.250723346362,Spatial,0,0.006737946999085467,0.027580298867942592,0,5,11,50,0
18404.250723346362,Spatial,0,0.006737946999085467,0.049678339544289844,0,5,12,50,0
18404.250723346362,Spatial,0,0.006737946999085467,0.053306766821108624,0,5,13,50,0
18404.250723346362,Spatial,0,0.006737946999085467,0.019980941184836655,0,5,14,50,0
18404.250723346362,Spatial,0,0.006737946999085467,0.0570900714956249,0,5,15,50,0
18404.250723346362,Spatial,0,0.006737946999085467,0.09795350620651523,0,5,16,51,0
18404.250723346362,Spatial,0,0.006737946999085467,0.09468169430232552,0,5,17,50,0
18404.250723346362,Spatial,0,0.006737946999085467,0.00934649950016176,0,5,18,51,0
18404.250723346362,Spatial,0,0.006737946999085467,0.03199550605546412,0,5,19,50,0
12879.435370142604,Spatial,0,0.5507467358137959,0.6333870521044641,0,6,0,12,0
12879.435370142604,Spatial,0,0.011367881775125445,4.749523489388407,0,6,1,12,0
12879.435370142604,Spatial,0,0.2676793519798512,0.9147245604343084,0,6,2,4,0
12879.435370142604,Spatial,0,0.23700353660760173,0.6484514111579751,0,6,3,5,0
12879.435370142604,Spatial,0,0.19712896713585135,0.34127435236037246,0,6,4,11,0
12879.435370142604,Spatial,0,0.19940484238330258,0.3821126876058874,0,6,5,15,0
12879.435370142604,Spatial,0,0.25050840573988087,0.25806768343883707,0,6,6,21,0
12879.435370142604,Spatial,0,0.24627533013182093,0.31319870083978973,0,6,7,20,0
12879.435370142604,Spatial,0,0.2515628976479235,0.3126368068578561,0,6,8,21,0
12879.435370142604,Spatial,0,0.2599871054928652,0.28639832619170036,0,6,9,22,0
12879.435370142604,Spatial,0,0.2576182469422384,0.34069779008349793,0,6,10,29,0
12879.435370142604,Spatial,0,0.2506080589443134,0.3684267374798932,0,6,11,13,0
12879.435370142604,Spatial,0,0.2536950596642252,0.3325472479156058,0,6,12,21,0
12879.435370142604,Spatial,0,0.2606131716663623,0.245088814891312,0,6,13,21,0
12879.435370142604,Spatial,0,0.2543957058553272,0.34609533652525837,0,6,14,21,0
12879.435370142604,Spatial,0,0.25510331433396666,0.32691221422077904,0,6,15,21,0
12879.435370142604,Spatial,0,0.2570161336905214,0.2999969529023265,0,6,16,21,0
12879.435370142604,Spatial,0,0.26416463703078535,0.1805557549230265,0,6,17,13,0
12879.435370142604,Spatial,0,0.2554737644775995,0.30533857416233423,0,6,18,21,0
12879.435370142604,Spatial,0,0.2554737644775995,0.3223552288801185,0,6,19,29,0
15919.247068638097,Spatial,0,0.33593971021912306,1.0654017840934968,0,7,0,42,0
15919.247068638097,Spatial,0,0.007734476537072013,0.030077688312245013,0,7,1,46,0
15919.247068638097,Spatial,0,0.009736367998040937,0.007574721946310906,0,7,2,20,0
15919.247068638097,Spatial,0,0.006737946999085467,0.2964478742728718,0,7,3,9,0
15919.247068638097,Spatial,0,0.006737946999085467,0.29644379605793786,0,7,4,8,0
15919.247068638097,Spatial,0,0.006737946999085467,0.2964547372717686,0,7,5,8,0
15919.247068638097,Spatial,0,0.006737946999085467,0.296867266721557,0,7,6,9,0
15919.247068638097,Spatial,0,0.006737946999085467,0.30295946970807225,0,7,7,0,0
15919.247068638097,Spatial,0,0.006737946999085467,0.3029540606235728,0,7,8,8,0
15919.247068638097,Spatial,0,0.006737946999085467,0.5275694297264171,0,7,9,8,0
15919.247068638097,Spatial,0,0.006737946999085467,0.40391064864763354,0,7,10,8,0
15919.247068638097,Spatial,0,0.006737946999085467,0.45989213304649923,0,7,11,8,0
15919.247068638097,Spatial,0,0.006737946999085467,0.3715037429156593,0,7,12,0,0
15919.247068638097,Spatial,0,0.006737946999085467,0.3986503019232396,0,7,13,16,0
15919.247068638097,Spatial,0,0.006737946999085467,0.4545840979205807,0,7,14,0,0
15919.247068638097,Spatial,0,0.006737946999085467,0.5113861394891086,0,7,15,8,0
15919.247068638097,Spatial,0,0.006737946999085467,0.47516677777064953,0,7,16,8,0
15919.247068638097,Spatial,0,0.006737946999085467,0.42222737812862177,0,7,17,8,0
15919.247068638097,Spatial,0,0.006737946999085467,0.4625585017296513,0,7,18,16,0
15919.247068638097,Spatial,0,0.006737946999085467,0.41186713334422576,0,7,19,8,0
13624.087187090438,Spatial,0,2.2718206371704324,1.92018152035834,0,8,0,22,0
13624.087187090438,Spatial,0,0.00745737019781101,0.456588595535437,0,8,1,46,0
13624.087187090438,Spatial,0,0.006737946999085467,0.8601573355785804,0,8,2,25,0
13624.087187090438,Spatial,0,0.006737946999085467,0.2539028837932309,0,8,3,1,0
13624.087187090438,Spatial,0,0.006737946999085467,0.2547741062009246,0,8,4,4,0
13624.087187090438,Spatial,0,0.006737946999085467,0.32389852564656824,0,8,5,12,0
13624.087187090438,Spatial,0,0.006737946999085467,0.47139047654137406,0,8,6,3,0
13624.087187090438,Spatial,0,0.006737946999085467,0.43704798418384555,0,8,7,3,0
13624.087187090438,Spatial,0,0.006737946999085467,0.47973274959118944,0,8,8,3,0
13624.087187090438,Spatial,0,0.006737946999085467,0.4085985171191023,0,8,9,3,0
13624.087187090438,Spatial,0,0.006737946999085467,0.46845581689431487,0,8,10,3,0
13624.087187090438,Spatial,0,0.006737946999085467,0.4491539003974069,0,8,11,3,0
13624.087187090438,Spatial,0,0.006737946999085467,0.5141572309402527,0,8,12,3,0
13624.087187090438,Spatial,0,0.006737946999085467,0.5164906430547748,0,8,13,3,0
13624.087187090438,Spatial,0,0.006737946999085467,0.4757887660123782,0,8,14,3,0
13624.087187090438,Spatial,0,0.006737946999085467,0.36057814385111264,0,8,15,3,0
13624.087187090438,Spatial,0,0.006737946999085467,0.5569843833563516,0,8,16,3,0
13624.087187090438,Spatial,0,0.006737946999085467,0.43624705642200307,0,8,17,3,0
13624.087187090438,Spatial,0,0.006737946999085467,0.28497403528853704,0,8,18,3,0
13624.087187090438,Spatial,0,0.006737946999085467,0.45125368162575547,0,8,19,3,0
16880.55316450771,Spatial,0,6.109346064898533,0.3520388610290704,0,9,0,17,0
16880.55316450771,Spatial,0,0.00726498464044291,9.16151711328945,0,9,1,22,0
16880.55316450771,Spatial,0,0.27510344515778246,0.5240470415509815,0,9,2,23,0
16880.55316450771,Spatial,0,0.045433144406108766,0.4627088777761362,0,9,3,12,0
16880.55316450771,Spatial,0,0.07850858361225024,0.07910756634610586,0,9,4,7,0
16880.55316450771,Spatial,0,0.14277152677925137,0.08318728954957733,0,9,5,29,0
16880.55316450771,Spatial,0,0.14475620106583145,0.007201091257217208,0,9,6,31,0
16880.55316450771,Spatial,0,0.1433671609197554,0.01140708565712013,0,9,7,33,0
16880.55316450771,Spatial,0,0.006737946999085467,0.6456703140182906,0,9,8,50,0
16880.55316450771,Spatial,0,0.006737946999085467,0.2613464816897427,0,9,9,0,0
16880.55316450771,Spatial,0,0.006737946999085467,0.20213670273776266,0,9,10,61,0
16880.55316450771,Spatial,0,0.006737946999085467,0.26053888780341394,0,9,11,60,0
16880.55316450771,Spatial,0,0.17361143935697587,0.17598978880984067,0,9,12,53,0
16880.55316450771,Spatial,0,0.232160684397982,0.02971847445934087,0,9,13,62,0
16880.55316450771,Spatial,0,0.2504957130183844,0.025761789725582324,0,9,14,63,0
16880.55316450771,Spatial,0,0.229957176250949,0.1836968973313299,0,9,15,44,0
16880.55316450771,Spatial,0,0.23419788268833866,0.20295613662277578,0,9,16,61,0
16880.55316450771,Spatial,0,0.26013010941365866,0.06250496281749879,0,9,17,62,0
16880.55316450771,Spatial,0,0.2978529475779997,0.23952573374940075,0,9,18,61,0
16880.55316450771,Spatial,0,0.2978529475779997,0.21611100976423714,0,9,19,61,0
16753.775839114027,Conceptual,0,1.0006559329343547,0.762607022508191,0,0,0,35,0
16753.775839114027,Conceptual,0,0.0067667249550726625,0.07011774013390129,0,0,1,58,0
16753.775839114027,Conceptual,0,0.006737946999085467,0.006975219582493284,0,0,2,56,0
16753.775839114027,Conceptual,0,0.006737946999085467,0.23616217111878315,0,0,3,60,0
16753.775839114027,Conceptual,0,0.006737946999085467,0.14085353761174427,0,0,4,39,0
16753.775839114027,Conceptual,0,0.006737946999085467,0.01366384069678604,0,0,5,32,0
16753.775839114027,Conceptual,0,0.006737946999085467,0.3232578679252113,0,0,6,15,0
16753.775839114027,Conceptual,0,0.006737946999085467,0.44306912618179994,0,0,7,31,0
16753.775839114027,Conceptual,0,0.006737946999085467,0.36190607177182027,0,0,8,23,0
16753.775839114027,Conceptual,0,0.006737946999085467,0.36445982791973025,0,0,9,13,0
16753.775839114027,Conceptual,0,0.006737946999085467,0.34403823112615706,0,0,10,50,0
16753.775839114027,Conceptual,0,0.006737946999085467,0.3392144496030976,0,0,11,44,0
16753.775839114027,Conceptual,0,0.006737946999085467,0.36934794521602726,0,0,12,56,0
16753.775839114027,Conceptual,0,0.006737946999085467,0.3800627803754187,0,0,13,56,0
16753.775839114027,Conceptual,0,0.006737946999085467,0.37382548847351843,0,0,14,58,0
16753.775839114027,Conceptual,0,0.006737946999085467,0.3425262356661465,0,0,15,61,0
16753.775839114027,Conceptual,0,0.006737946999085467,0.2196994590246508,0,0,16,34,0
16753.775839114027,Conceptual,0,0.006737946999085467,0.3674784349323105,0,0,17,36,0
16753.775839114027,Conceptual,0,0.006737946999085467,0.2049998629080595,0,0,18,8,0
16753.775839114027,Conceptual,0,0.006737946999085467,0.37723522103061063,0,0,19,0,0
15427.70770279043,Conceptual,0,0.3545711011918854,0.42999500812116753,0,1,0,2,0
15427.70770279043,Conceptual,0,3.0807925801653466,15.941724277362834,0,1,1,39,0
15427.70770279043,Conceptual,0,0.009598874788496905,0.10981562906572619,0,1,2,19,0
15427.70770279043,Conceptual,0,0.008504872119914542,0.07393763635397194,0,1,3,23,0
15427.70770279043,Conceptual,0,0.007020424045756665,0.09154100817614867,0,1,4,0,0
15427.70770279043,Conceptual,0,0.006737946999085467,0.028956299631213888,0,1,5,63,0
15427.70770279043,Conceptual,0,0.007395392290939691,0.026583111201807678,0,1,6,62,0
15427.70770279043,Conceptual,0,0.0393879509319276,0.007619073084184592,0,1,7,63,0
15427.70770279043,Conceptual,0,0.006737946999085467,0.020936996823915144,0,1,8,63,0
15427.70770279043,Conceptual,0,0.006737946999085467,0.10728668181326725,0,1,9,63,0
15427.70770279043,Conceptual,0,0.006737946999085467,0.01396000163823988,0,1,10,63,0
15427.70770279043,Conceptual,0,0.006737946999085467,0.15445128154053311,0,1,11,63,0
15427.70770279043,Conceptual,0,0.006737946999085467,0.25247185438771164,0,1,12,63,0
15427.70770279043,Conceptual,0,0.006737946999085467,0.2875264904652518,0,1,13,63,0
15427.70770279043,Conceptual,0,0.006737946999085467,0.2945374159549238,0,1,14,63,0
15427.70770279043,Conceptual,0,0.006737946999085467,0.30343439640812103,0,1,15,63,0
15427.70770279043,Conceptual,0,0.006737946999085467,0.30890419543856934,0,1,16,63,0
15427.70770279043,Conceptual,0,0.006737946999085467,0.30065900547729424,0,1,17,63,0
15427.70770279043,Conceptual,0,0.007107040672721904,0.2943288786633495,0,1,18,63,0
15427.70770279043,Conceptual,0,0.007107040672721904,0.27845240188553544,0,1,19,63,0
14282.47136883957,Conceptual,0,0.16001059661075925,0.24689193545113342,0,2,0,34,0
14282.47136883957,Conceptual,0,0.006893676960326448,0.08159981897812672,0,2,1,39,0
14282.47136883957,Conceptual,0,0.010335898060159159,0.37527395242692996,0,2,2,56,0
14282.47136883957,Conceptual,0,0.0808283215835549,0.3518394919699348,0,2,3,60,0
14282.47136883957,Conceptual,0,0.12940177008758416,0.39280393268643116,0,2,4,63,0
14282.47136883957,Conceptual,0,0.17039327899336038,0.3165362406960266,0,2,5,63,0
14282.47136883957,Conceptual,0,0.17612704387938366,0.38913681571805353,0,2,6,63,0
14282.47136883957,Conceptual,0,0.19491874768217574,0.34086935442625393,0,2,7,63,0
14282.47136883957,Conceptual,0,0.2272018784491585,0.3304601465193731,0,2,8,63,0
14282.47136883957,Conceptual,0,0.24789599924558214,0.3444642348309274,0,2,9,63,0
14282.47136883957,Conceptual,0,0.28937877983212223,0.35599957743586136,0,2,10,63,0
14282.47136883957,Conceptual,0,0.25825025195466916,0.3563387285290542,0,2,11,63,0
14282.47136883957,Conceptual,0,0.24324535342305809,0.3552615244537354,0,2,12,63,0
14282.47136883957,Conceptual,0,0.23258905573360836,0.3468398974489666,0,2,13,63,0
14282.47136883957,Conceptual,0,0.20498726885012888,0.3512463018076614,0,2,14,63,0
14282.47136883957,Conceptual,0,0.181845668032896,0.34826870441299396,0,2,15,63,0
14282.47136883957,Conceptual,0,0.2031569201087198,0.3559772686208919,0,2,16,63,0
14282.47136883957,Conceptual,0,0.19106326013772426,0.34978541417200576,0,2,17,63,0
14282.47136883957,Conceptual,0,0.19112643925534326,0.3351618951146749,0,2,18,63,0
14282.47136883957,Conceptual,0,0.19112643925534326,0.36659528105926614,0,2,19,63,0
14525.464445753387,Conceptual,0,0.4394980259861472,0.9597245330380034,0,3,0,51,0
14525.464445753387,Conceptual,0,0.007171222400399305,5.554778830529729,0,3,1,53,0
14525.464445753387,Conceptual,0,0.12784043639814907,0.01149707427182063,0,3,2,49,0
14525.464445753387,Conceptual,0,0.26373514256708375,0.015434027558485632,0,3,3,63,0
14525.464445753387,Conceptual,0,0.2708948453640141,0.10770292142461502,0,3,4,56,0
14525.464445753387,Conceptual,0,0.28463727280372764,0.2264560670282141,0,3,5,59,0
14525.464445753387,Conceptual,0,0.2758312686130528,0.48496197356713405,0,3,6,59,0
14525.464445753387,Conceptual,0,0.30356094169234416,0.5007192201458704,0,3,7,59,0
14525.464445753387,Conceptual,0,0.3089854507689256,0.41292023192595034,0,3,8,58,0
14525.464445753387,Conceptual,0,0.29959428439459485,0.4813658344049515,0,3,9,58,0
14525.464445753387,Conceptual,0,0.310877647604598,0.39488098621869244,0,3,10,58,0
14525.464445753387,Conceptual,0,0.29902495095325904,0.48963857089449686,0,3,11,57,0
14525.464445753387,Conceptual,0,0.3087963832629247,0.4138282302316743,0,3,12,57,0
14525.464445753387,Conceptual,0,0.3067691561662215,0.42880520979083914,0,3,13,58,0
14525.464445753387,Conceptual,0,0.3112973226987967,0.3879322381065715,0,3,14,57,0
14525.464445753387,Conceptual,0,0.32105199686607044,0.28692363101304647,0,3,15,58,0
14525.464445753387,Conceptual,0,0.31936468969077736,0.3074092589061544,0,3,16,58,0
14525.464445753387,Conceptual,0,0.3154734070259639,0.3653351752602341,0,3,17,58,0
14525.464445753387,Conceptual,0,0.316582419043222,0.35896762498570817,0,3,18,58,0
14525.464445753387,Conceptual,0,0.316582419043222,0.3978898503827342,0,3,19,58,0
15819.082425083609,Conceptual,0,0.08628132001012039,0.8940897353745243,0,4,0,63,0
15819.082425083609,Conceptual,0,0.008636841324612251,0.19878243492953462,0,4,1,60,0
15819.082425083609,Conceptual,0,0.12473266637864981,0.29498688815059926,0,4,2,56,0
15819.082425083609,Conceptual,0,0.007009383952282262,0.2885934385212921,0,4,3,58,0
15819.082425083609,Conceptual,0,0.22604261044786822,0.2992933747854933,0,4,4,4,0
15819.082425083609,Conceptual,0,0.20454129841382637,0.2972313524326432,0,4,5,0,0
15819.082425083609,Conceptual,0,0.23993924924281154,0.2915426415705623,0,4,6,7,0
15819.082425083609,Conceptual,0,0.25654420032441144,0.2873435597090574,0,4,7,7,0
15819.082425083609,Conceptual,0,0.2608716728276856,0.2914979391854231,0,4,8,7,0
15819.082425083609,Conceptual,0,0.2597228025466349,0.2727073623951661,0,4,9,7,0
15819.082425083609,Conceptual,0,0.2603392473296003,0.2708118253415928,0,4,10,7,0
15819.082425083609,Conceptual,0,0.2631435490383683,0.30496318596799954,0,4,11,7,0
15819.082425083609,Conceptual,0,0.26349284609996054,0.2843137682128624,0,4,12,7,0
15819.082425083609,Conceptual,0,0.2559254137076908,0.34506479137631485,0,4,13,7,0
15819.082425083609,Conceptual,0,0.26641265807686937,0.3133682992411396,0,4,14,7,0
15819.082425083609,Conceptual,0,0.2641708057711329,0.29747059787565194,0,4,15,7,0
15819.082425083609,Conceptual,0,0.25516015057948743,0.3414341380165238,0,4,16,7,0
15819.082425083609,Conceptual,0,0.2674881619906362,0.32025497219931287,0,4,17,7,0
15819.082425083609,Conceptual,0,0.26652631837674545,0.3116212241325449,0,4,18,7,0
15819.082425083609,Conceptual,0,0.26652631837674545,0.021551270065196863,0,4,19,7,0
17759.858552288377,Conceptual,0,0.19221303385838848,2.872394584758579,0,5,0,63,0
17759.858552288377,Conceptual,0,0.006737946999085467,2.595380095851706,0,5,1,62,0
17759.858552288377,Conceptual,0,0.006737946999085467,0.08866628252884663,0,5,2,63,0
17759.858552288377,Conceptual,0,0.007250642791255133,0.0632182297841336,0,5,3,63,0
17759.858552288377,Conceptual,0,0.006737946999085467,0.02061100229924687,0,5,4,63,0
17759.858552288377,Conceptual,0,0.006737946999085467,0.03414957362342241,0,5,5,63,0
17759.858552288377,Conceptual,0,0.006737946999085467,0.027538604430883473,0,5,6,63,0
17759.858552288377,Conceptual,0,0.006737946999085467,0.009397127967300384,0,5,7,63,0
17759.858552288377,Conceptual,0,0.006737946999085467,0.10881290590421798,0,5,8,63,0
17759.858552288377,Conceptual,0,0.006737946999085467,0.06957994225955541,0,5,9,63,0
17759.858552288377,Conceptual,0,0.006737946999085467,0.06637448285534427,0,5,10,63,0
17759.858552288377,Conceptual,0,0.006737946999085467,0.025775215942896165,0,5,11,63,0
17759.858552288377,Conceptual,0,0.006737946999085467,0.033219046097863775,0,5,12,63,0
17759.858552288377,Conceptual,0,0.006737946999085467,0.008975261635793864,0,5,13,63,0
17759.858552288377,Conceptual,0,0.006737946999085467,0.010161377977526235,0,5,14,63,0
17759.858552288377,Conceptual,0,0.006737946999085467,0.08113605445155483,0,5,15,63,0
17759.858552288377,Conceptual,0,0.006737946999085467,0.04950604246167309,0,5,16,63,0
17759.858552288377,Conceptual,0,0.006737946999085467,0.14892720327030898,0,5,17,63,0
17759.858552288377,Conceptual,0,0.006737946999085467,0.03377207990035587,0,5,18,63,0
17759.858552288377,Conceptual,0,0.006737946999085467,0.027299845359527165,0,5,19,63,0
12758.171436874107,Conceptual,0,0.3857650631572504,1.3848453034489228,0,6,0,56,0
