nll,context,environment,tau,beta,lambda,id,round,trial,chosen,contextOrder
81222670546.75453,Spatial,1,0.09602741702645037,0.06964431057932477,0.08323898778407784,3,1,14,54,0
81222670546.75453,Spatial,1,0.0668368163745857,0.053753229455208225,0.14788686854823954,3,1,15,62,0
81222670546.75453,Spatial,1,0.0527798131937782,0.06849057972102925,0.11207311830924735,3,1,16,62,0
81222670546.75453,Spatial,1,0.051234393024851714,0.07690961069721558,0.09851784436336393,3,1,17,62,0
81222670546.75453,Spatial,1,0.08742660405449755,0.05381633791386906,0.06626174647929717,3,1,18,63,0
81222670546.75453,Spatial,1,0.06171889470123783,0.06595660420529435,0.07669434472132965,3,1,19,61,0
34910.331471804966,Spatial,1,1.0047938376789949,0.17612716810315535,2.305147064642123,3,2,0,28,0
34910.331471804966,Spatial,1,20.085536923187668,0.049787068367863944,0.8669106882120804,3,2,1,52,0
34910.331471804966,Spatial,1,20.085536923187668,0.049787068367863944,0.10800919522612774,3,2,2,49,0
34910.331471804966,Spatial,1,0.049787068367863944,0.049787068367863944,0.2246916676559407,3,2,3,63,0
34910.331471804966,Spatial,1,0.049787068367863944,0.049787068367863944,0.18271807023839234,3,2,4,63,0
34910.331471804966,Spatial,1,0.049787068367863944,0.049787068367863944,0.060337817202623614,3,2,5,63,0
34910.331471804966,Spatial,1,0.049787068367863944,0.049787068367863944,0.05090073017246035,3,2,6,63,0
34910.331471804966,Spatial,1,0.049787068367863944,0.049787068367863944,0.1956083098112955,3,2,7,63,0
34910.331471804966,Spatial,1,0.049787068367863944,0.049787068367863944,0.4374753670895381,3,2,8,63,0
34910.331471804966,Spatial,1,0.049787068367863944,0.049787068367863944,0.12237602362697712,3,2,9,63,0
34910.331471804966,Spatial,1,0.049787068367863944,0.049787068367863944,0.1229661980780921,3,2,10,63,0
34910.331471804966,Spatial,1,0.049787068367863944,0.049787068367863944,0.42971163376653176,3,2,11,63,0
34910.331471804966,Spatial,1,0.049787068367863944,0.049787068367863944,0.11628872459624476,3,2,12,63,0
34910.331471804966,Spatial,1,0.049787068367863944,0.049787068367863944,0.4216193361671701,3,2,13,63,0
34910.331471804966,Spatial,1,0.049787068367863944,0.049787068367863944,0.4201400191955637,3,2,14,63,0
34910.331471804966,Spatial,1,0.049787068367863944,0.049787068367863944,0.4303234635627906,3,2,15,63,0
34910.331471804966,Spatial,1,0.049787068367863944,0.049787068367863944,0.09286129139773971,3,2,16,63,0
34910.331471804966,Spatial,1,0.049787068367863944,0.049787068367863944,0.43042811680775783,3,2,17,63,0
34910.331471804966,Spatial,1,0.049787068367863944,0.049787068367863944,0.4194812318094981,3,2,18,63,0
34910.331471804966,Spatial,1,0.049787068367863944,0.049787068367863944,0.1652646593333935,3,2,19,63,0
15924191114.406971,Spatial,1,0.6404617622331518,1.025305539561533,0.44987227874345953,3,3,0,27,0
15924191114.406971,Spatial,1,0.049787068367863944,0.049787068367863944,0.09549698839785457,3,3,1,17,0
15924191114.406971,Spatial,1,0.049787068367863944,0.049787068367863944,0.1990569588168633,3,3,2,8,0
15924191114.406971,Spatial,1,1.0002279580067441,2.6288434822660287,0.5200706500135043,3,3,3,1,0
15924191114.406971,Spatial,1,3.2764777310639035,1.0746876050700436,0.3666795057871658,3,3,4,0,0
15924191114.406971,Spatial,1,10.451975691512644,1.0316661968509127,0.3780230258413914,3,3,5,2,0
15924191114.406971,Spatial,1,0.0755383076220364,0.10137774900392939,0.412020980712415,3,3,6,1,0
15924191114.406971,Spatial,1,19.314148493170446,1.626906244021274,0.3904099904431297,3,3,7,1,0
15924191114.406971,Spatial,1,1.3275704533716317,1.0302688983960482,0.42834875635375574,3,3,8,1,0
15924191114.406971,Spatial,1,5.327224884724441,0.22907574294904662,0.44083639251384815,3,3,9,1,0
15924191114.406971,Spatial,1,8.535883945672536,6.136902727181795,0.4088476777462019,3,3,10,1,0
15924191114.406971,Spatial,1,11.000868650637056,1.5147534647931407,0.4933396479676683,3,3,11,1,0
15924191114.406971,Spatial,1,0.46814922596017783,13.142245331512353,0.45494591974167425,3,3,12,1,0
15924191114.406971,Spatial,1,0.2933164582579061,0.696427774910596,0.4234946323753919,3,3,13,1,0
15924191114.406971,Spatial,1,0.9743606637366918,1.1366310100092611,0.27214467524992647,3,3,14,1,0
15924191114.406971,Spatial,1,1.610632822267407,0.49739497884356165,0.43422522959422943,3,3,15,1,0
15924191114.406971,Spatial,1,0.3215590253550244,0.12130143368288861,0.42028918599731513,3,3,16,1,0
15924191114.406971,Spatial,1,2.3120920697682226,0.05035304251541907,0.40922733127941396,3,3,17,1,0
15924191114.406971,Spatial,1,1.8668756473702754,14.74777038097977,0.26233206555645283,3,3,18,1,0
15924191114.406971,Spatial,1,3.941047810266104,15.75083158935469,0.40257234388285423,3,3,19,1,0
29016.812953826324,Spatial,1,1.3641334342144746,0.13692566761868505,1.4845585650614774,3,4,0,54,0
29016.812953826324,Spatial,1,0.07378104256369446,0.049787068367863944,0.21010387131166816,3,4,1,63,0
29016.812953826324,Spatial,1,0.07714283611610653,0.049787068367863944,0.15136943813856765,3,4,2,47,0
29016.812953826324,Spatial,1,0.07736960149683907,0.049787068367863944,0.23474867819679127,3,4,3,45,0
29016.812953826324,Spatial,1,0.049787068367863944,0.049787068367863944,0.05880849574484598,3,4,4,54,0
29016.812953826324,Spatial,1,0.049787068367863944,0.049787068367863944,0.2552027367691088,3,4,5,53,0
29016.812953826324,Spatial,1,0.1096143517053144,0.049787068367863944,0.21258084395544702,3,4,6,52,0
29016.812953826324,Spatial,1,0.059850373993092,0.049787068367863944,0.14888461129445224,3,4,7,55,0
29016.812953826324,Spatial,1,0.049787068367863944,0.049787068367863944,0.2963053117086727,3,4,8,61,0
29016.812953826324,Spatial,1,0.0829770232545875,0.049787068367863944,0.10022056530815555,3,4,9,60,0
29016.812953826324,Spatial,1,0.049787068367863944,0.049787068367863944,0.06732272412264714,3,4,10,62,0
29016.812953826324,Spatial,1,0.049787068367863944,0.049787068367863944,0.1751985242669421,3,4,11,54,0
29016.812953826324,Spatial,1,0.05907705430635705,0.20154355633049223,0.4048081671888049,3,4,12,62,0
29016.812953826324,Spatial,1,0.06667973549310677,0.049787068367863944,0.10686008840506077,3,4,13,55,0
29016.812953826324,Spatial,1,0.1063271010438745,0.049787068367863944,0.07190997970145718,3,4,14,47,0
29016.812953826324,Spatial,1,0.07348651307076012,0.049787068367863944,0.051437640204936165,3,4,15,46,0
29016.812953826324,Spatial,1,0.1087677867708998,0.049787068367863944,0.1779691860697634,3,4,16,63,0
29016.812953826324,Spatial,1,0.049787068367863944,0.049787068367863944,0.5539185060012141,3,4,17,62,0
29016.812953826324,Spatial,1,0.049787068367863944,0.049787068367863944,0.11189068892854878,3,4,18,62,0
29016.812953826324,Spatial,1,0.049787068367863944,0.049787068367863944,0.10603951371688558,3,4,19,62,0
2814808045.875892,Spatial,1,0.6791054297417565,3.318021289922374,0.16486064575132123,3,5,0,33,0
2814808045.875892,Spatial,1,20.085536923187668,0.049787068367863944,0.16779135568010234,3,5,1,39,0
2814808045.875892,Spatial,1,0.049787068367863944,0.049787068367863944,0.13543714073344057,3,5,2,7,0
2814808045.875892,Spatial,1,0.09502536299810654,0.049787068367863944,0.2255837128836732,3,5,3,6,0
2814808045.875892,Spatial,1,0.0768160051218982,0.049787068367863944,0.19162120314295625,3,5,4,15,0
2814808045.875892,Spatial,1,0.049787068367863944,0.049787068367863944,0.07012392720659771,3,5,5,7,0
2814808045.875892,Spatial,1,3.803508459100039,2.0077117285556025,0.4023615883416037,3,5,6,7,0
2814808045.875892,Spatial,1,0.053040378287562404,0.08874998743454958,0.4638189745448105,3,5,7,7,0
2814808045.875892,Spatial,1,3.255007804431073,3.7396796822387013,0.4308231894743946,3,5,8,7,0
2814808045.875892,Spatial,1,5.414351931209193,0.12157022647508964,0.4566070588293745,3,5,9,7,0
2814808045.875892,Spatial,1,0.1362037629823338,0.22594546050227743,0.4668794663599356,3,5,10,7,0
2814808045.875892,Spatial,1,1.6567269805332208,0.9404218199019488,0.4653690033410106,3,5,11,7,0
2814808045.875892,Spatial,1,0.17347787899385095,3.8679040233177506,0.45814175799446244,3,5,12,7,0
2814808045.875892,Spatial,1,0.9730087640634512,0.7260707724953602,0.41356631840930486,3,5,13,7,0
2814808045.875892,Spatial,1,17.819683241474625,0.05441461414649677,0.4762971732874762,3,5,14,6,0
2814808045.875892,Spatial,1,1.3568660644697441,6.256380309374019,0.4346924525945637,3,5,15,7,0
2814808045.875892,Spatial,1,9.807257395844623,6.770623266124405,0.4818089682927996,3,5,16,7,0
2814808045.875892,Spatial,1,0.21494348588209786,2.5719434951547337,0.4572360922221429,3,5,17,7,0
2814808045.875892,Spatial,1,1.5359867097948763,0.4568629944623422,0.4307375192804474,3,5,18,7,0
2814808045.875892,Spatial,1,0.6409005202247254,2.1351049386813936,0.44701693675534976,3,5,19,7,0
30854.37443274062,Spatial,1,1.4449638984612276,0.6570415521087801,1.0671649283464004,3,6,0,38,0
30854.37443274062,Spatial,1,20.085536923187668,0.049787068367863944,0.6497459082966686,3,6,1,24,0
30854.37443274062,Spatial,1,20.085536923187668,0.049787068367863944,0.1471591645294683,3,6,2,0,0
30854.37443274062,Spatial,1,0.049787068367863944,0.049787068367863944,0.18246424836712122,3,6,3,56,0
30854.37443274062,Spatial,1,0.049787068367863944,0.049787068367863944,0.19917415477839684,3,6,4,57,0
30854.37443274062,Spatial,1,0.05886596991536793,0.049787068367863944,0.08127896473410695,3,6,5,58,0
30854.37443274062,Spatial,1,0.11648331218059214,0.049787068367863944,0.1688499814930021,3,6,6,49,0
30854.37443274062,Spatial,1,0.049787068367863944,0.049787068367863944,0.0725908589564481,3,6,7,57,0
30854.37443274062,Spatial,1,0.05353512045322708,0.049787068367863944,0.2087725732045445,3,6,8,56,0
30854.37443274062,Spatial,1,0.05366828425778493,0.049787068367863944,0.17880588888888624,3,6,9,56,0
30854.37443274062,Spatial,1,0.049787068367863944,0.049787068367863944,0.23743660293256924,3,6,10,57,0
30854.37443274062,Spatial,1,0.049787068367863944,0.049787068367863944,0.23212150464486972,3,6,11,57,0
30854.37443274062,Spatial,1,0.049787068367863944,0.049787068367863944,0.07070072344394789,3,6,12,57,0
30854.37443274062,Spatial,1,0.049787068367863944,0.049787068367863944,0.19613815885804195,3,6,13,57,0
30854.37443274062,Spatial,1,0.049787068367863944,0.049787068367863944,0.05966691086158052,3,6,14,57,0
30854.37443274062,Spatial,1,0.049787068367863944,0.049787068367863944,0.06286317408729548,3,6,15,57,0
30854.37443274062,Spatial,1,0.049787068367863944,0.049787068367863944,0.1035496775528336,3,6,16,57,0
30854.37443274062,Spatial,1,0.049787068367863944,0.049787068367863944,0.07706035554991998,3,6,17,57,0
30854.37443274062,Spatial,1,0.049787068367863944,0.049787068367863944,0.07985303512137326,3,6,18,57,0
30854.37443274062,Spatial,1,0.049787068367863944,0.049787068367863944,0.07918585479222556,3,6,19,57,0
5717811.325444289,Spatial,1,0.8309590472123136,0.9305406775463619,4.773720271897533,3,7,0,39,0
5717811.325444289,Spatial,1,0.049787068367863944,0.049787068367863944,1.0671721610455938,3,7,1,0,0
5717811.325444289,Spatial,1,0.09024857664196563,0.049787068367863944,0.1437080521793025,3,7,2,1,0
5717811.325444289,Spatial,1,0.08153025625720986,0.049787068367863944,0.17421987420674698,3,7,3,8,0
5717811.325444289,Spatial,1,0.056560950806052036,0.07528514186760789,0.20540376878022873,3,7,4,0,0
5717811.325444289,Spatial,1,0.049787068367863944,0.049787068367863944,0.1049296645740186,3,7,5,0,0
5717811.325444289,Spatial,1,0.049787068367863944,0.08003963917923525,0.14293465193284033,3,7,6,0,0
5717811.325444289,Spatial,1,0.049787068367863944,0.05354690538943328,0.06283253265352318,3,7,7,0,0
5717811.325444289,Spatial,1,0.049787068367863944,0.08476316434417473,0.179830671571736,3,7,8,0,0
5717811.325444289,Spatial,1,0.049787068367863944,0.049787068367863944,0.07683350103532305,3,7,9,0,0
5717811.325444289,Spatial,1,0.049787068367863944,0.09171543105137249,0.19423266134327427,3,7,10,0,0
5717811.325444289,Spatial,1,0.049787068367863944,0.049787068367863944,0.09387505328769008,3,7,11,0,0
5717811.325444289,Spatial,1,0.049787068367863944,0.049787068367863944,0.07676456730721996,3,7,12,0,0
5717811.325444289,Spatial,1,0.049787068367863944,0.06497510824162978,0.16593957764150916,3,7,13,0,0
5717811.325444289,Spatial,1,0.049787068367863944,0.049787068367863944,0.08476374775695897,3,7,14,0,0
5717811.325444289,Spatial,1,0.049787068367863944,0.049787068367863944,0.11726699045678625,3,7,15,0,0
5717811.325444289,Spatial,1,0.049787068367863944,0.049787068367863944,0.0710920061932403,3,7,16,0,0
5717811.325444289,Spatial,1,0.049787068367863944,0.049787068367863944,0.0512352267385202,3,7,17,0,0
5717811.325444289,Spatial,1,0.049787068367863944,0.049787068367863944,0.1755952013022949,3,7,18,0,0
5717811.325444289,Spatial,1,0.049787068367863944,0.049787068367863944,0.049787068367863944,3,7,19,0,0
31177.79492933511,Spatial,1,0.9384839207417083,1.040643989988994,0.8534428978245348,3,8,0,56,0
31177.79492933511,Spatial,1,0.049787068367863944,0.049787068367863944,0.21270602795526683,3,8,1,59,0
31177.79492933511,Spatial,1,0.049787068367863944,0.049787068367863944,0.051452506143159125,3,8,2,32,0
31177.79492933511,Spatial,1,0.06080311960680916,0.049787068367863944,0.11608988127985029,3,8,3,50,0
31177.79492933511,Spatial,1,0.049787068367863944,0.049787068367863944,0.2511024431787128,3,8,4,63,0
31177.79492933511,Spatial,1,0.049787068367863944,0.049787068367863944,0.16404768679283793,3,8,5,63,0
31177.79492933511,Spatial,1,0.049787068367863944,0.049787068367863944,0.19616600644766394,3,8,6,63,0
31177.79492933511,Spatial,1,0.049787068367863944,0.049787068367863944,0.21328990748989204,3,8,7,63,0
31177.79492933511,Spatial,1,0.049787068367863944,0.049787068367863944,0.24603428898222082,3,8,8,63,0
31177.79492933511,Spatial,1,0.049787068367863944,0.049787068367863944,0.15896997783634714,3,8,9,63,0
31177.79492933511,Spatial,1,0.049787068367863944,0.049787068367863944,0.19386851898952204,3,8,10,63,0
31177.79492933511,Spatial,1,0.07853094991958964,0.049787068367863944,0.29134046232640903,3,8,11,62,0
31177.79492933511,Spatial,1,0.049787068367863944,0.049787068367863944,0.3284253628481617,3,8,12,55,0
31177.79492933511,Spatial,1,0.05516092582135796,0.11341139512827575,0.43942130063472545,3,8,13,55,0
31177.79492933511,Spatial,1,0.050178949682231216,0.055346551863870545,0.6024342774652202,3,8,14,55,0
31177.79492933511,Spatial,1,0.049787068367863944,0.049787068367863944,0.1826291380545619,3,8,15,63,0
31177.79492933511,Spatial,1,0.049787068367863944,0.049787068367863944,0.24561375798766383,3,8,16,63,0
31177.79492933511,Spatial,1,0.049787068367863944,0.049787068367863944,0.11820096210811448,3,8,17,63,0
31177.79492933511,Spatial,1,0.049787068367863944,0.049787068367863944,0.07648465153327248,3,8,18,63,0
31177.79492933511,Spatial,1,0.049787068367863944,0.049787068367863944,0.23330325972402682,3,8,19,63,0
157180505199.24612,Spatial,1,0.3951514656848129,3.6579081254619963,1.9928209701427593,3,9,0,7,0
157180505199.24612,Spatial,1,0.08304382285873511,0.049787068367863944,0.09379360032506082,3,9,1,4,0
157180505199.24612,Spatial,1,0.049787068367863944,0.049787068367863944,0.1807308875650717,3,9,2,6,0
157180505199.24612,Spatial,1,0.06423805193436878,0.049787068367863944,0.14650451827376118,3,9,3,15,0
157180505199.24612,Spatial,1,0.08561147975616253,0.0684714399542121,0.08019232808769299,3,9,4,56,0
157180505199.24612,Spatial,1,20.064070133505552,0.05078710049315952,0.2306994338334255,3,9,5,35,0
157180505199.24612,Spatial,1,18.236681437608542,0.08718963270811181,0.15190346126132243,3,9,6,0,0
157180505199.24612,Spatial,1,3.9368074399504835,0.06705256630962857,0.3009399312142273,3,9,7,63,0
157180505199.24612,Spatial,1,0.8440301714137948,0.7720475166745355,0.2939438682394652,3,9,8,39,0
157180505199.24612,Spatial,1,3.5146271336305457,0.17393993875528924,0.2998239263683784,3,9,9,32,0
157180505199.24612,Spatial,1,2.1145650867185246,0.8306175187937136,0.28387900438989483,3,9,10,7,0
157180505199.24612,Spatial,1,0.23806128557302253,0.10282404844366892,0.2532247950888436,3,9,11,56,0
157180505199.24612,Spatial,1,0.1007841640074512,0.20856406837928007,0.23814024208763698,3,9,12,56,0
157180505199.24612,Spatial,1,0.49136326977381306,6.9495034267635765,0.3257553864182352,3,9,13,56,0
157180505199.24612,Spatial,1,4.1670702551403735,0.060377620508745865,0.2523194524713597,3,9,14,57,0
157180505199.24612,Spatial,1,0.28690004095975513,0.13179942245982626,0.27073341407147233,3,9,15,49,0
157180505199.24612,Spatial,1,0.1464323392794995,0.06785995101712976,0.30972164244561873,3,9,16,57,0
157180505199.24612,Spatial,1,1.6513540227735757,1.3373200964956402,0.31987803523688163,3,9,17,57,0
157180505199.24612,Spatial,1,0.4451307481724086,0.23075700307097563,0.27102025208298614,3,9,18,57,0
157180505199.24612,Spatial,1,6.678061632563509,11.467092582357347,0.3030377088804717,3,9,19,57,0
4018212750.3359118,Conceptual,1,9.320266162198687,1.2827157102139346,0.08731383074750225,3,0,0,27,0
4018212750.3359118,Conceptual,1,0.049787068367863944,0.049787068367863944,0.1744121839526602,3,0,1,43,0
4018212750.3359118,Conceptual,1,20.085536923187668,0.049787068367863944,0.08941970943181539,3,0,2,59,0
4018212750.3359118,Conceptual,1,20.085536923187668,0.049787068367863944,0.08808782350382552,3,0,3,60,0
4018212750.3359118,Conceptual,1,0.049787068367863944,0.049787068367863944,0.12791965639876438,3,0,4,58,0
4018212750.3359118,Conceptual,1,0.049787068367863944,0.049787068367863944,0.1800614792459883,3,0,5,49,0
4018212750.3359118,Conceptual,1,0.049787068367863944,0.049787068367863944,0.10441163772847437,3,0,6,57,0
4018212750.3359118,Conceptual,1,0.049787068367863944,0.049787068367863944,0.1808348020272849,3,0,7,58,0
4018212750.3359118,Conceptual,1,0.049787068367863944,0.049787068367863944,0.10919675143730294,3,0,8,58,0
4018212750.3359118,Conceptual,1,0.049787068367863944,0.049787068367863944,0.08905957922799955,3,0,9,58,0
4018212750.3359118,Conceptual,1,0.08414801182737398,0.049787068367863944,0.1333659608256895,3,0,10,58,0
4018212750.3359118,Conceptual,1,0.049787068367863944,0.049787068367863944,0.068247749501759,3,0,11,58,0
4018212750.3359118,Conceptual,1,0.049787068367863944,0.049787068367863944,0.0788813503647,3,0,12,58,0
4018212750.3359118,Conceptual,1,0.049787068367863944,0.049787068367863944,0.0631488285523372,3,0,13,57,0
4018212750.3359118,Conceptual,1,0.050063714323657596,0.053572118111473416,0.24083199795554788,3,0,14,58,0
4018212750.3359118,Conceptual,1,0.06984766378433799,0.06193809464545619,0.22529873663036667,3,0,15,58,0
4018212750.3359118,Conceptual,1,0.056300343414475665,0.051170755567574645,0.12384661138936903,3,0,16,58,0
4018212750.3359118,Conceptual,1,1.3756042852757506,0.43065733418503005,0.29313320394128595,3,0,17,58,0
4018212750.3359118,Conceptual,1,4.6047891887789145,0.4125562412471828,0.3007069345152462,3,0,18,58,0
4018212750.3359118,Conceptual,1,0.8925597013385406,0.07637022058579639,0.2937973795721935,3,0,19,58,0
81223611398.11966,Conceptual,1,1.0962309954919776,3.125023368722877,0.2547729495977058,3,1,0,35,0
81223611398.11966,Conceptual,1,20.085536923187668,0.049787068367863944,2.2430913461972177,3,1,1,59,0
81223611398.11966,Conceptual,1,20.085536923187668,0.049787068367863944,0.5834955098472762,3,1,2,60,0
81223611398.11966,Conceptual,1,20.085536923187668,0.049787068367863944,0.05244007106001635,3,1,3,58,0
81223611398.11966,Conceptual,1,20.085536923187668,0.049787068367863944,0.17429317787941773,3,1,4,56,0
81223611398.11966,Conceptual,1,20.085536923187668,0.049787068367863944,0.17309635747633903,3,1,5,57,0
81223611398.11966,Conceptual,1,7.370524115910267,0.0517278761161679,0.18436780808004768,3,1,6,58,0
81223611398.11966,Conceptual,1,16.305412557481816,0.058568208172761496,0.12711955556690296,3,1,7,57,0
81223611398.11966,Conceptual,1,17.549101629768195,0.05948911083086957,0.14590815703686316,3,1,8,57,0
81223611398.11966,Conceptual,1,0.05072967780777412,0.246920208229406,0.059668703369702675,3,1,9,57,0
81223611398.11966,Conceptual,1,8.068793835620335,0.07568814010965151,0.07754603591482062,3,1,10,57,0
81223611398.11966,Conceptual,1,0.06286691069990614,0.052834451315483685,0.07265159387759243,3,1,11,57,0
81223611398.11966,Conceptual,1,0.06076584134407234,0.12683451385608582,0.19547864088657887,3,1,12,57,0
81223611398.11966,Conceptual,1,0.05036637691297624,0.06823451713189149,0.13263226215017232,3,1,13,57,0
81223611398.11966,Conceptual,1,0.10232556211494663,0.05752099231501122,0.06841219653014,3,1,14,57,0
81223611398.11966,Conceptual,1,0.05275840606993474,0.20268517897036606,0.20865876036046943,3,1,15,57,0
81223611398.11966,Conceptual,1,0.058784716501325676,0.06998748439719044,0.10643160427686499,3,1,16,57,0
81223611398.11966,Conceptual,1,0.059779909830145465,0.06026808848560443,0.13963931757646977,3,1,17,57,0
81223611398.11966,Conceptual,1,0.09392035625190434,0.07591835825917277,0.053758204159703026,3,1,18,57,0
81223611398.11966,Conceptual,1,0.054700940925996575,0.054192107975461506,0.15391100259398668,3,1,19,57,0
34509.42954480606,Conceptual,1,0.9925820971094489,5.755527999071181,6.09502804457683,3,2,0,35,0
34509.42954480606,Conceptual,1,20.085536923187668,0.049787068367863944,0.24207458799505252,3,2,1,59,0
34509.42954480606,Conceptual,1,20.085536923187668,0.049787068367863944,0.7688593018966463,3,2,2,3,0
34509.42954480606,Conceptual,1,0.049787068367863944,0.049787068367863944,0.11946972272004099,3,2,3,4,0
34509.42954480606,Conceptual,1,0.049787068367863944,0.049787068367863944,0.18846756367507647,3,2,4,0,0
34509.42954480606,Conceptual,1,0.049787068367863944,0.049787068367863944,0.4331918768044823,3,2,5,1,0
34509.42954480606,Conceptual,1,0.049787068367863944,0.049787068367863944,0.14689616896981045,3,2,6,2,0
34509.42954480606,Conceptual,1,0.049787068367863944,0.049787068367863944,0.13151327784283826,3,2,7,1,0
34509.42954480606,Conceptual,1,0.049787068367863944,0.049787068367863944,0.2121602047523047,3,2,8,1,0
34509.42954480606,Conceptual,1,0.049787068367863944,0.049787068367863944,0.16362904592755556,3,2,9,0,0
34509.42954480606,Conceptual,1,0.049787068367863944,0.049787068367863944,0.08455464937944303,3,2,10,0,0
34509.42954480606,Conceptual,1,0.049787068367863944,0.049787068367863944,0.23376824782579458,3,2,11,0,0
34509.42954480606,Conceptual,1,0.049787068367863944,0.049787068367863944,0.4207599669626662,3,2,12,1,0
34509.42954480606,Conceptual,1,0.049787068367863944,0.049787068367863944,0.07732541418155817,3,2,13,2,0
34509.42954480606,Conceptual,1,0.049787068367863944,0.049787068367863944,0.10668556312167497,3,2,14,1,0
34509.42954480606,Conceptual,1,0.049787068367863944,0.049787068367863944,0.42182438887531476,3,2,15,1,0
34509.42954480606,Conceptual,1,0.049787068367863944,0.049787068367863944,0.4211260408813089,3,2,16,1,0
34509.42954480606,Conceptual,1,0.049787068367863944,0.049787068367863944,0.3038838137543286,3,2,17,1,0
34509.42954480606,Conceptual,1,0.049787068367863944,0.049787068367863944,0.19686727982208901,3,2,18,1,0
34509.42954480606,Conceptual,1,0.049787068367863944,0.049787068367863944,0.07094570674079906,3,2,19,1,0
15924132898.36589,Conceptual,1,1.2427946706190371,2.517288247799514,0.5321387834426632,3,3,0,35,0
15924132898.36589,Conceptual,1,0.049787068367863944,0.049787068367863944,0.19219586695562493,3,3,1,59,0
15924132898.36589,Conceptual,1,0.049787068367863944,0.049787068367863944,0.07534049755668593,3,3,2,3,0
15924132898.36589,Conceptual,1,0.412648750374357,0.06426282965604588,0.5009852000970858,3,3,3,3,0
15924132898.36589,Conceptual,1,0.3886618892034251,0.14598165050305179,0.35918821379023125,3,3,4,1,0
15924132898.36589,Conceptual,1,0.7238047946171599,6.739479982694095,0.37310427745489905,3,3,5,9,0
15924132898.36589,Conceptual,1,0.8386289244419461,0.42762257321743435,0.4099403011261786,3,3,6,2,0
