nll,context,environment,beta,lambda,id,round,trial,chosen,contextOrder
11674.31232718352,Spatial,0,0.3369979670825046,0.2940044805462527,30,1,17,44,1
11674.31232718352,Spatial,0,0.33871767106071476,0.29405846113737927,30,1,18,44,1
11674.31232718352,Spatial,0,0.33871767106071476,0.29402091013725495,30,1,19,44,1
18876.05106473485,Spatial,0,1.2203716421752462,3.069537096181882,30,2,0,52,1
18876.05106473485,Spatial,0,0.007996149877306642,2.0741791520507062,30,2,1,12,1
18876.05106473485,Spatial,0,0.008095517303534068,0.23012005588763051,30,2,2,35,1
18876.05106473485,Spatial,0,0.006737946999085467,0.01717008757950274,30,2,3,7,1
18876.05106473485,Spatial,0,0.006737946999085467,0.11559764902121757,30,2,4,7,1
18876.05106473485,Spatial,0,0.006737946999085467,0.0761120951231209,30,2,5,7,1
18876.05106473485,Spatial,0,0.006737946999085467,0.07787961430363236,30,2,6,7,1
18876.05106473485,Spatial,0,0.006737946999085467,0.3301234219793135,30,2,7,7,1
18876.05106473485,Spatial,0,0.006737946999085467,0.2833534143597719,30,2,8,7,1
18876.05106473485,Spatial,0,0.006737946999085467,0.3641559247753326,30,2,9,6,1
18876.05106473485,Spatial,0,0.007248103965773387,0.3889056602390294,30,2,10,15,1
18876.05106473485,Spatial,0,0.007631883071526198,0.4504100360177887,30,2,11,6,1
18876.05106473485,Spatial,0,0.01059923414979479,0.4496289264596164,30,2,12,7,1
18876.05106473485,Spatial,0,0.01584882282020308,0.3628483147490142,30,2,13,7,1
18876.05106473485,Spatial,0,0.024906629957166984,0.39385293372844504,30,2,14,7,1
18876.05106473485,Spatial,0,0.022638844888646512,0.4598138110479719,30,2,15,7,1
18876.05106473485,Spatial,0,0.03144710479143421,0.20542839088875217,30,2,16,7,1
18876.05106473485,Spatial,0,0.03228450248218372,0.21241749763233853,30,2,17,7,1
18876.05106473485,Spatial,0,0.006883720245150447,0.4286503309512648,30,2,18,7,1
18876.05106473485,Spatial,0,0.006883720245150447,0.2093537022872588,30,2,19,7,1
16985.782425623314,Spatial,0,2.2840523394934378,2.996787165482533,30,3,0,30,1
16985.782425623314,Spatial,0,0.006737946999085467,0.15155565005433844,30,3,1,59,1
16985.782425623314,Spatial,0,0.006910133863438593,0.10997762137104942,30,3,2,57,1
16985.782425623314,Spatial,0,0.006737946999085467,0.48761783560906957,30,3,3,60,1
16985.782425623314,Spatial,0,0.007638993934627937,0.05101815958470217,30,3,4,43,1
16985.782425623314,Spatial,0,0.007244147119758638,0.012853105332185104,30,3,5,43,1
16985.782425623314,Spatial,0,0.10216923871079306,0.00861568270156176,30,3,6,42,1
16985.782425623314,Spatial,0,0.10181622192316028,0.017203705436345466,30,3,7,42,1
16985.782425623314,Spatial,0,0.17731678773154005,0.22157240414207077,30,3,8,50,1
16985.782425623314,Spatial,0,0.16908022180906007,0.17529417576654552,30,3,9,50,1
16985.782425623314,Spatial,0,0.16742370857862976,0.15946079277933237,30,3,10,50,1
16985.782425623314,Spatial,0,0.22223467936043834,0.03252271073056084,30,3,11,49,1
16985.782425623314,Spatial,0,0.239089000919221,0.10996476699965528,30,3,12,51,1
16985.782425623314,Spatial,0,0.23117345759792088,0.031511387621804145,30,3,13,50,1
16985.782425623314,Spatial,0,0.22997538363426992,0.02633307335652101,30,3,14,50,1
16985.782425623314,Spatial,0,0.22938157753219746,0.010544046470170963,30,3,15,51,1
16985.782425623314,Spatial,0,0.2401080561829943,0.1067138996079201,30,3,16,50,1
16985.782425623314,Spatial,0,0.23795618828891482,0.09207298491750539,30,3,17,50,1
16985.782425623314,Spatial,0,0.22961235621407958,0.017566405505108657,30,3,18,50,1
16985.782425623314,Spatial,0,0.22961235621407958,0.00973806078097358,30,3,19,50,1
19883.694700642613,Spatial,0,2.7544452799081767,0.8832038725106443,30,4,0,2,1
19883.694700642613,Spatial,0,0.008564333916039309,0.008856515166463701,30,4,1,36,1
19883.694700642613,Spatial,0,0.008108331549683268,0.030438920476333252,30,4,2,20,1
19883.694700642613,Spatial,0,0.006737946999085467,0.13219663347707367,30,4,3,32,1
19883.694700642613,Spatial,0,0.006737946999085467,0.05152164170049391,30,4,4,32,1
19883.694700642613,Spatial,0,0.007114433415434078,0.008470851051380965,30,4,5,40,1
19883.694700642613,Spatial,0,0.006737946999085467,0.10439787036242565,30,4,6,32,1
19883.694700642613,Spatial,0,0.01011138848580822,0.01966308830546545,30,4,7,32,1
19883.694700642613,Spatial,0,0.008239118394683689,0.012315180557643359,30,4,8,40,1
19883.694700642613,Spatial,0,0.006737946999085467,0.0735526426802595,30,4,9,40,1
19883.694700642613,Spatial,0,0.061427232128757614,0.009791950017868702,30,4,10,48,1
19883.694700642613,Spatial,0,0.006737946999085467,0.11953638300790896,30,4,11,32,1
19883.694700642613,Spatial,0,0.006737946999085467,0.16087964424027254,30,4,12,32,1
19883.694700642613,Spatial,0,0.05417297148437023,0.010313346116125582,30,4,13,40,1
19883.694700642613,Spatial,0,0.006737946999085467,0.1626104356550352,30,4,14,40,1
19883.694700642613,Spatial,0,0.00765616194229746,0.008913668817614333,30,4,15,32,1
19883.694700642613,Spatial,0,0.007221780939787959,0.010117907944241068,30,4,16,32,1
19883.694700642613,Spatial,0,0.006846335469944189,0.010156036787475422,30,4,17,32,1
19883.694700642613,Spatial,0,0.007552523642862391,0.014961494106628828,30,4,18,40,1
19883.694700642613,Spatial,0,0.007552523642862391,0.04814267900916362,30,4,19,32,1
10864.436724695439,Spatial,0,2.054233166263763,0.7158411236609691,30,5,0,42,1
10864.436724695439,Spatial,0,0.006737946999085467,2.2871020547553584,30,5,1,56,1
10864.436724695439,Spatial,0,0.41606860084098746,1.2740402877159414,30,5,2,56,1
10864.436724695439,Spatial,0,0.006737946999085467,1.3345460145742722,30,5,3,57,1
10864.436724695439,Spatial,0,0.007907178879329232,1.2781226927470413,30,5,4,48,1
10864.436724695439,Spatial,0,0.006737946999085467,1.2661809005596218,30,5,5,48,1
10864.436724695439,Spatial,0,0.18211244776405094,1.0320930579725414,30,5,6,48,1
10864.436724695439,Spatial,0,0.2856283169071991,0.7932233727217394,30,5,7,48,1
10864.436724695439,Spatial,0,0.006737946999085467,1.1222783699637997,30,5,8,49,1
10864.436724695439,Spatial,0,0.007135578468115726,1.1271817368014805,30,5,9,40,1
10864.436724695439,Spatial,0,0.00689550776019032,1.1307206537566032,30,5,10,48,1
10864.436724695439,Spatial,0,0.00772369129485287,1.1050877446846419,30,5,11,48,1
10864.436724695439,Spatial,0,0.008359571763028071,1.0945333856906543,30,5,12,48,1
10864.436724695439,Spatial,0,0.007112176678388968,1.0918797020047462,30,5,13,48,1
10864.436724695439,Spatial,0,0.007935036884213065,1.0906748081977762,30,5,14,48,1
10864.436724695439,Spatial,0,0.008329732087234192,1.0893400752329914,30,5,15,48,1
10864.436724695439,Spatial,0,0.007493348747972714,1.0917883282395524,30,5,16,48,1
10864.436724695439,Spatial,0,0.17271086064644764,0.8707913406029357,30,5,17,48,1
10864.436724695439,Spatial,0,0.17240445003375207,0.8743252100193011,30,5,18,56,1
10864.436724695439,Spatial,0,0.17240445003375207,0.8461150772701372,30,5,19,48,1
15873.848179355657,Spatial,0,0.22524931704332482,0.4246438610463453,30,6,0,46,1
15873.848179355657,Spatial,0,0.24576810163149257,16.476668564656464,30,6,1,48,1
15873.848179355657,Spatial,0,0.007392171447058094,0.027779812561011422,30,6,2,29,1
15873.848179355657,Spatial,0,0.006737946999085467,0.04293282108081764,30,6,3,7,1
15873.848179355657,Spatial,0,0.006737946999085467,1.1340537343514265,30,6,4,7,1
15873.848179355657,Spatial,0,0.006737946999085467,1.0926817738534116,30,6,5,7,1
15873.848179355657,Spatial,0,0.006737946999085467,0.7782454304579455,30,6,6,7,1
15873.848179355657,Spatial,0,0.006737946999085467,0.38655883874054103,30,6,7,7,1
15873.848179355657,Spatial,0,0.006737946999085467,0.3826374873344998,30,6,8,7,1
15873.848179355657,Spatial,0,0.006737946999085467,0.8601338519078874,30,6,9,7,1
15873.848179355657,Spatial,0,0.006737946999085467,0.7745631225477131,30,6,10,7,1
15873.848179355657,Spatial,0,0.006737946999085467,0.4146541944085118,30,6,11,7,1
15873.848179355657,Spatial,0,0.006737946999085467,0.3572511677931601,30,6,12,6,1
15873.848179355657,Spatial,0,0.006737946999085467,0.2808767228418608,30,6,13,6,1
15873.848179355657,Spatial,0,0.006737946999085467,0.5695559041759595,30,6,14,6,1
15873.848179355657,Spatial,0,0.006737946999085467,0.19659594624391966,30,6,15,6,1
15873.848179355657,Spatial,0,0.006737946999085467,0.3708987217829953,30,6,16,6,1
15873.848179355657,Spatial,0,0.006737946999085467,0.21934062601650786,30,6,17,6,1
15873.848179355657,Spatial,0,0.006737946999085467,0.5367267845092123,30,6,18,6,1
15873.848179355657,Spatial,0,0.006737946999085467,0.33846170833102784,30,6,19,6,1
15539.908468708096,Spatial,0,2.679957273946292,0.5895141272568584,30,7,0,0,1
15539.908468708096,Spatial,0,0.00697031743523063,2.906560427174122,30,7,1,32,1
15539.908468708096,Spatial,0,0.006776188548113493,0.2643650414069676,30,7,2,2,1
15539.908468708096,Spatial,0,0.010629762715070054,0.25239618473242603,30,7,3,12,1
15539.908468708096,Spatial,0,0.008094062731792763,0.2563927785797036,30,7,4,3,1
15539.908468708096,Spatial,0,0.006737946999085467,0.3157687361730472,30,7,5,21,1
15539.908468708096,Spatial,0,0.006737946999085467,0.29579860877291825,30,7,6,47,1
15539.908468708096,Spatial,0,0.006737946999085467,0.2790697509277852,30,7,7,47,1
15539.908468708096,Spatial,0,0.006737946999085467,0.3021619956989703,30,7,8,47,1
15539.908468708096,Spatial,0,0.006737946999085467,0.19233759339818207,30,7,9,63,1
15539.908468708096,Spatial,0,0.006737946999085467,0.3313542022420786,30,7,10,55,1
15539.908468708096,Spatial,0,0.006737946999085467,0.3311607396876964,30,7,11,55,1
15539.908468708096,Spatial,0,0.006737946999085467,0.2623260714416669,30,7,12,39,1
15539.908468708096,Spatial,0,0.006737946999085467,0.2584674804370096,30,7,13,39,1
15539.908468708096,Spatial,0,0.006737946999085467,0.25683895565620507,30,7,14,39,1
15539.908468708096,Spatial,0,0.006737946999085467,0.24341653949459283,30,7,15,39,1
15539.908468708096,Spatial,0,0.006737946999085467,0.275635675177455,30,7,16,39,1
15539.908468708096,Spatial,0,0.006737946999085467,0.24723077855924344,30,7,17,39,1
15539.908468708096,Spatial,0,0.006737946999085467,0.31985858712411874,30,7,18,39,1
15539.908468708096,Spatial,0,0.006737946999085467,0.29637189544875847,30,7,19,39,1
24585.29585497975,Spatial,0,3.0935473112329683,0.46059023366469215,30,8,0,23,1
24585.29585497975,Spatial,0,0.06368851412718564,0.06942682712711483,30,8,1,63,1
24585.29585497975,Spatial,0,0.051979923569413194,0.027214143756498863,30,8,2,61,1
24585.29585497975,Spatial,0,0.02053255326748514,0.06125919424331014,30,8,3,55,1
24585.29585497975,Spatial,0,0.024501599364254518,0.04129443807993996,30,8,4,63,1
24585.29585497975,Spatial,0,0.022918613577128485,0.04489998371091173,30,8,5,63,1
24585.29585497975,Spatial,0,0.017415466726952607,0.14871967974372546,30,8,6,63,1
24585.29585497975,Spatial,0,0.017170362500937567,0.22631284104733068,30,8,7,63,1
24585.29585497975,Spatial,0,0.026137824233273002,0.0132501334134305,30,8,8,63,1
24585.29585497975,Spatial,0,0.0176962947930539,0.0926290176124815,30,8,9,63,1
24585.29585497975,Spatial,0,0.017624551626413246,0.12625369188407348,30,8,10,63,1
24585.29585497975,Spatial,0,0.02640610670585361,0.011370282185852478,30,8,11,63,1
24585.29585497975,Spatial,0,0.01613404803327556,0.13830628356424318,30,8,12,63,1
24585.29585497975,Spatial,0,0.021367207141145306,0.20965145586124304,30,8,13,55,1
24585.29585497975,Spatial,0,0.027941354534500303,0.04641880040547798,30,8,14,63,1
24585.29585497975,Spatial,0,0.02574421841814515,0.034941832303690926,30,8,15,63,1
24585.29585497975,Spatial,0,0.026147417112947824,0.02370014393226725,30,8,16,63,1
24585.29585497975,Spatial,0,0.02396617529645965,0.011744657285867597,30,8,17,63,1
24585.29585497975,Spatial,0,0.025101978906000997,0.04330208275036923,30,8,18,63,1
24585.29585497975,Spatial,0,0.025101978906000997,0.011427405915067893,30,8,19,63,1
13763.74263037774,Spatial,0,0.8202932966060758,4.012329843528784,30,9,0,39,1
13763.74263037774,Spatial,0,0.30472098378810664,0.009001548441941188,30,9,1,47,1
13763.74263037774,Spatial,0,0.006737946999085467,1.8998006335098643,30,9,2,31,1
13763.74263037774,Spatial,0,0.006737946999085467,1.7167030136116137,30,9,3,31,1
13763.74263037774,Spatial,0,0.006737946999085467,1.3593460898060563,30,9,4,23,1
13763.74263037774,Spatial,0,0.21484180774734138,1.1262792226748184,30,9,5,23,1
13763.74263037774,Spatial,0,0.3045329799113059,0.8932856733359028,30,9,6,23,1
13763.74263037774,Spatial,0,0.33444541566993813,0.7181347342576289,30,9,7,23,1
13763.74263037774,Spatial,0,0.3585516595097325,0.6545044534832053,30,9,8,23,1
13763.74263037774,Spatial,0,0.43298774404185075,0.3316534949997612,30,9,9,15,1
13763.74263037774,Spatial,0,0.42619884522771906,0.24017225540614467,30,9,10,7,1
13763.74263037774,Spatial,0,0.4225305366478662,0.3170592808024436,30,9,11,23,1
13763.74263037774,Spatial,0,0.4211427323337369,0.3371992557178808,30,9,12,23,1
13763.74263037774,Spatial,0,0.42217784142132064,0.33272236416308304,30,9,13,23,1
13763.74263037774,Spatial,0,0.42220168864490765,0.331364253801075,30,9,14,23,1
13763.74263037774,Spatial,0,0.3821539444229895,0.3653239890802923,30,9,15,19,1
13763.74263037774,Spatial,0,0.2555221067303555,0.3666184516711019,30,9,16,63,1
13763.74263037774,Spatial,0,0.18142621942573856,0.3020937266059053,30,9,17,4,1
13763.74263037774,Spatial,0,0.006737946999085467,0.31545272430659205,30,9,18,32,1
13763.74263037774,Spatial,0,0.006737946999085467,0.3560709542628287,30,9,19,36,1
15950.55435871531,Conceptual,0,0.6745887586679351,0.7629829484682358,30,0,0,60,1
15950.55435871531,Conceptual,0,0.008551613089792007,0.04896539515883548,30,0,1,62,1
15950.55435871531,Conceptual,0,0.017731477028214062,0.32707214094414283,30,0,2,49,1
15950.55435871531,Conceptual,0,0.061177012024072365,0.3271420749524177,30,0,3,62,1
15950.55435871531,Conceptual,0,0.07892328907244488,0.044147927212723835,30,0,4,62,1
15950.55435871531,Conceptual,0,0.0541476985000366,0.0739563715087685,30,0,5,62,1
15950.55435871531,Conceptual,0,0.06773755913091989,0.01563808140843442,30,0,6,62,1
15950.55435871531,Conceptual,0,0.0884519659551972,0.14682957699176127,30,0,7,62,1
15950.55435871531,Conceptual,0,0.0964221161167259,0.008731196570836647,30,0,8,62,1
15950.55435871531,Conceptual,0,0.11532110684641225,0.007653748735016044,30,0,9,62,1
15950.55435871531,Conceptual,0,0.08794369423898592,0.1880809567232569,30,0,10,62,1
15950.55435871531,Conceptual,0,0.07568523002532879,0.2396344967190026,30,0,11,62,1
15950.55435871531,Conceptual,0,0.08872926223792102,0.19030811688355764,30,0,12,63,1
15950.55435871531,Conceptual,0,0.10073041324349788,0.10439238545936458,30,0,13,63,1
15950.55435871531,Conceptual,0,0.12789947071251997,0.007242426811871761,30,0,14,62,1
15950.55435871531,Conceptual,0,0.10629008789285754,0.014781759212983187,30,0,15,61,1
15950.55435871531,Conceptual,0,0.10628624950262863,0.009890478593477223,30,0,16,61,1
15950.55435871531,Conceptual,0,0.07661031748274845,0.30893897064369513,30,0,17,62,1
15950.55435871531,Conceptual,0,0.07764953703349008,0.3085760158312595,30,0,18,62,1
15950.55435871531,Conceptual,0,0.07764953703349008,0.3132794198877299,30,0,19,63,1
11808.086016454208,Conceptual,0,0.20531036405775457,3.2068820825668998,30,1,0,57,1
11808.086016454208,Conceptual,0,0.4730966156561425,0.055310874942872144,30,1,1,63,1
11808.086016454208,Conceptual,0,0.33593920364018826,1.1380766678225722,30,1,2,57,1
11808.086016454208,Conceptual,0,0.36857532778857527,1.0171106720763894,30,1,3,61,1
11808.086016454208,Conceptual,0,0.38192301184128924,0.9713400669368589,30,1,4,57,1
11808.086016454208,Conceptual,0,0.34043089660278375,0.6056036580317707,30,1,5,57,1
11808.086016454208,Conceptual,0,0.3401905516241829,0.6059955273390776,30,1,6,56,1
11808.086016454208,Conceptual,0,0.33302638429257,0.6059689121287991,30,1,7,56,1
11808.086016454208,Conceptual,0,0.2922530326043862,0.60599991155196,30,1,8,56,1
11808.086016454208,Conceptual,0,0.3215096623555145,0.6143398222652947,30,1,9,56,1
11808.086016454208,Conceptual,0,0.36555375051042027,0.6194929877971753,30,1,10,56,1
11808.086016454208,Conceptual,0,0.3516623877464032,0.4124030446827391,30,1,11,56,1
11808.086016454208,Conceptual,0,0.35860541512067295,0.2939302232528797,30,1,12,56,1
11808.086016454208,Conceptual,0,0.3562678667959602,0.2940657801328973,30,1,13,56,1
11808.086016454208,Conceptual,0,0.3572928882211847,0.2943313746243537,30,1,14,56,1
11808.086016454208,Conceptual,0,0.3446086794083866,0.2941185201972014,30,1,15,57,1
11808.086016454208,Conceptual,0,0.3395208293835849,0.2941892316403186,30,1,16,56,1
11808.086016454208,Conceptual,0,0.33700333758143697,0.2939411196007926,30,1,17,56,1
11808.086016454208,Conceptual,0,0.3387170975845162,0.294140114577486,30,1,18,63,1
11808.086016454208,Conceptual,0,0.3387170975845162,0.29400206109515775,30,1,19,56,1
18930.390852106215,Conceptual,0,1.3054366502844275,4.246197239827068,30,2,0,63,1
18930.390852106215,Conceptual,0,0.007588082092758281,0.45427862138939723,30,2,1,63,1
18930.390852106215,Conceptual,0,0.010920451666706873,0.09119938919535846,30,2,2,63,1
18930.390852106215,Conceptual,0,0.006737946999085467,0.007720053962103864,30,2,3,63,1
18930.390852106215,Conceptual,0,0.006737946999085467,0.1406355954437521,30,2,4,60,1
18930.390852106215,Conceptual,0,0.006737946999085467,0.017218357071141988,30,2,5,63,1
18930.390852106215,Conceptual,0,0.006737946999085467,0.017533716251756763,30,2,6,61,1
18930.390852106215,Conceptual,0,0.006737946999085467,0.3301192684561644,30,2,7,63,1
18930.390852106215,Conceptual,0,0.006737946999085467,0.33543516754985736,30,2,8,62,1
18930.390852106215,Conceptual,0,0.006737946999085467,0.4312233498064127,30,2,9,63,1
18930.390852106215,Conceptual,0,0.007169917351906312,0.45192325740253547,30,2,10,63,1
18930.390852106215,Conceptual,0,0.0068161386222253305,0.4969699973720347,30,2,11,63,1
18930.390852106215,Conceptual,0,0.007495374877071988,0.4179453357374864,30,2,12,63,1
18930.390852106215,Conceptual,0,0.027073349393977146,0.39764326335228556,30,2,13,56,1
18930.390852106215,Conceptual,0,0.046676595855216024,0.2095164798479215,30,2,14,61,1
18930.390852106215,Conceptual,0,0.006823915419657877,0.4923854472217314,30,2,15,56,1
18930.390852106215,Conceptual,0,0.015777720810533212,0.24838518052529768,30,2,16,56,1
18930.390852106215,Conceptual,0,0.026876449680247886,0.3995353270378766,30,2,17,56,1
18930.390852106215,Conceptual,0,0.007402254000640826,0.4402415270866003,30,2,18,56,1
18930.390852106215,Conceptual,0,0.007402254000640826,0.32881725621960595,30,2,19,56,1
16837.042369453862,Conceptual,0,1.8372385802367879,5.151383398238441,30,3,0,61,1
16837.042369453862,Conceptual,0,0.006737946999085467,1.2166630502560594,30,3,1,63,1
16837.042369453862,Conceptual,0,0.007563633225860597,0.0321511878586684,30,3,2,63,1
16837.042369453862,Conceptual,0,0.006737946999085467,0.11655522771967598,30,3,3,57,1
16837.042369453862,Conceptual,0,0.006907580128306811,0.02763759943387846,30,3,4,56,1
16837.042369453862,Conceptual,0,0.006737946999085467,0.27694343702182667,30,3,5,45,1
16837.042369453862,Conceptual,0,0.10227808578786698,0.009068571776628303,30,3,6,37,1
16837.042369453862,Conceptual,0,0.10210222468267145,0.018930425328747027,30,3,7,42,1
16837.042369453862,Conceptual,0,0.15358141989660878,0.09488346630025783,30,3,8,41,1
16837.042369453862,Conceptual,0,0.22686451243165512,0.06483347947182377,30,3,9,33,1
16837.042369453862,Conceptual,0,0.1501049507384829,0.061180352093047737,30,3,10,41,1
16837.042369453862,Conceptual,0,0.17931737576348086,0.2107912447249643,30,3,11,33,1
16837.042369453862,Conceptual,0,0.22940175862356219,0.016880481415829197,30,3,12,33,1
16837.042369453862,Conceptual,0,0.2360132341969798,0.07809309617178442,30,3,13,34,1
16837.042369453862,Conceptual,0,0.22853492358681132,0.012400794967978055,30,3,14,43,1
16837.042369453862,Conceptual,0,0.23112319990346653,0.027199429861899695,30,3,15,41,1
16837.042369453862,Conceptual,0,0.23117241877468447,0.02142623336491491,30,3,16,34,1
16837.042369453862,Conceptual,0,0.23157027996400092,0.03142629151261459,30,3,17,33,1
16837.042369453862,Conceptual,0,0.2308412188385663,0.029069641421884642,30,3,18,33,1
16837.042369453862,Conceptual,0,0.2308412188385663,0.06220905233769035,30,3,19,34,1
19547.82996235694,Conceptual,0,1.3044667730736008,4.29317251078813,30,4,0,42,1
19547.82996235694,Conceptual,0,1.6039598241225765,14.71249895834523,30,4,1,41,1
19547.82996235694,Conceptual,0,0.00716863277855734,0.08476260076598177,30,4,2,44,1
19547.82996235694,Conceptual,0,0.006737946999085467,0.04667319974022235,30,4,3,25,1
19547.82996235694,Conceptual,0,0.006737946999085467,0.011326412710873526,30,4,4,25,1
19547.82996235694,Conceptual,0,0.006737946999085467,0.1323958316765802,30,4,5,17,1
19547.82996235694,Conceptual,0,0.006737946999085467,0.05376905169961441,30,4,6,17,1
19547.82996235694,Conceptual,0,0.00887719019153876,0.00855919605183642,30,4,7,25,1
19547.82996235694,Conceptual,0,0.006811768299639646,0.009448857935961234,30,4,8,17,1
19547.82996235694,Conceptual,0,0.009072147870743926,0.03086547746386353,30,4,9,17,1
19547.82996235694,Conceptual,0,0.00730509089691854,0.022033106533702353,30,4,10,33,1
19547.82996235694,Conceptual,0,0.006737946999085467,0.12954953406756817,30,4,11,25,1
19547.82996235694,Conceptual,0,0.006984264682502647,0.018498880309034977,30,4,12,25,1
19547.82996235694,Conceptual,0,0.008067187395812568,0.02812382224347455,30,4,13,25,1
19547.82996235694,Conceptual,0,0.006737946999085467,0.12147416700678655,30,4,14,17,1
19547.82996235694,Conceptual,0,0.006804455446512078,0.06734145824272826,30,4,15,25,1
19547.82996235694,Conceptual,0,0.006737946999085467,0.0990058208584828,30,4,16,25,1
19547.82996235694,Conceptual,0,0.0067779267337102975,0.05106405137311191,30,4,17,25,1
19547.82996235694,Conceptual,0,0.006737946999085467,0.07881375204648093,30,4,18,25,1
19547.82996235694,Conceptual,0,0.006737946999085467,0.05534900267876918,30,4,19,25,1
11850.102567027483,Conceptual,0,2.9441489418907527,1.5767877579608858,30,5,0,20,1
11850.102567027483,Conceptual,0,0.36968337380990823,0.022166232893260664,30,5,1,20,1
11850.102567027483,Conceptual,0,0.35944847371896005,1.0158627877176076,30,5,2,22,1
11850.102567027483,Conceptual,0,0.006737946999085467,1.3345301219226011,30,5,3,22,1
11850.102567027483,Conceptual,0,0.007259730284112269,1.2775871382287323,30,5,4,22,1
11850.102567027483,Conceptual,0,0.006737946999085467,1.2690061952649623,30,5,5,22,1
11850.102567027483,Conceptual,0,0.2646662441847035,0.9314441622355519,30,5,6,23,1
11850.102567027483,Conceptual,0,0.006737946999085467,1.2730638197271011,30,5,7,23,1
11850.102567027483,Conceptual,0,0.2908594005994301,0.7445647756070322,30,5,8,15,1
11850.102567027483,Conceptual,0,0.1963697471561724,0.8101814824995175,30,5,9,23,1
11850.102567027483,Conceptual,0,0.006829396393697329,1.1307705881048806,30,5,10,31,1
11850.102567027483,Conceptual,0,0.008523293082318695,1.1075273691844736,30,5,11,23,1
11850.102567027483,Conceptual,0,0.007313245932089981,1.0933409300553463,30,5,12,23,1
11850.102567027483,Conceptual,0,0.008087897291584939,1.091000035090639,30,5,13,31,1
11850.102567027483,Conceptual,0,0.007630169490916539,1.0920852056664367,30,5,14,31,1
11850.102567027483,Conceptual,0,0.006859935862668632,1.0933398458970385,30,5,15,31,1
11850.102567027483,Conceptual,0,0.006810858656112101,1.0925089893722535,30,5,16,23,1
11850.102567027483,Conceptual,0,0.15031918427975105,0.8716946761012073,30,5,17,23,1
11850.102567027483,Conceptual,0,0.1724593590068511,0.8744398953242638,30,5,18,31,1
11850.102567027483,Conceptual,0,0.1724593590068511,0.8454404441369803,30,5,19,31,1
14899.757140435999,Conceptual,0,0.5966092418524809,1.1113740147005544,30,6,0,52,1
